,index,Fauna/Flora,Grupo,Família,Espécie (Simplificado),Nome Comum,Categoria de Ameaça,Sigla Categoria de Ameaça,Bioma,Principais Ameaças,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Ordenamento Pesqueiro ,Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados de Ocorrência_x,Estados de Ocorrência_y,lats_longs_animals
1220,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,AL,[-35.21715889  -8.53609605]
1221,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,BA,[-39.0423119  -15.43632597]
1222,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,CE,[-38.71745453  -6.63814309]
1223,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,ES,[-38.27313956 -19.78959339]
1224,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,MA,[-45.39385465  -0.06382549]
1225,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PB,[-35.87538578  -5.25601108]
1226,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PE,[-34.6642741   -7.75541344]
1227,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PI,[-45.13102405  -6.19613051]
1228,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PR,[-46.25745555 -23.38423861]
1229,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,RJ,[-43.0155528  -21.69692918]
1230,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,RN,[-36.20216291  -3.2193868 ]
1231,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,SC,[-51.62869004 -27.22939446]
1232,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,SE,[-37.14156191 -10.15613891]
1233,2848,Fauna,Peixes Marinhos,Labridae,Sparisoma axillare,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Sim,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,SP,[-46.33373707 -19.97347523]
1234,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,AL,[-36.81602214  -7.86855723]
1235,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,BA,[-45.08233269 -11.80109181]
1236,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,CE,[-41.0067684   -3.12840925]
1237,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,ES,[-38.45914854 -19.19840037]
1238,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,MA,[-44.57041786  -1.15979696]
1239,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PB,[-32.85148008  -5.69623929]
1240,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PE,[-39.12330241  -6.73817538]
1241,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PI,[-39.21604912  -7.16001459]
1242,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,PR,[-51.50098759 -25.84128182]
1243,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,RJ,[-40.64321262 -20.08704525]
1244,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,RN,[-36.5840227   -4.90358661]
1245,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,SC,[-50.61027564 -27.81639781]
1246,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,SE,[-37.67001113  -9.36684843]
1247,2849,Fauna,Peixes Marinhos,Labridae,Sparisoma frondosum,Peixe-papagaio-cinza,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; BA; CE; ES; MA; PB; PE; PI; PR; RJ; RN; SC; SE; SP,SP,[-43.48582997 -22.30340421]
1248,2850,Fauna,Peixes Marinhos,Labridae,Sparisoma rocha,Bodião-de-trindade,Vulnerável (VU),VU,Marinho,Extracao Direta:Caça/Pesca; Mineracao; Outras Atividades Econômicas:Transporte,Sim,Sim,Não,2.0,Sim,ES,ES,[-41.00018403 -20.00375481]
1249,2852,Fauna,Peixes Continentais,Rivulidae,Spectrolebias reticulatus,Desconhecido,Criticamente em Perigo (CR),CR,Amazônia,Outras Atividades Econômicas:Energia,Não,Não,Não,1.0,Sim,PA,PA,[-57.91819094  -0.43767927]
1250,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,AL,[-36.04503674  -7.56588981]
1251,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,AP,[-53.06031277   1.78143625]
1252,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,BA,[-46.16134949 -11.20316866]
1253,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,CE,[-36.9193372  -6.3219595]
1254,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,ES,[-39.35577971 -16.06425332]
1255,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,MA,[-46.36025198  -2.45085119]
1256,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PA,[-46.50728323  -3.95307121]
1257,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PB,[-36.18353234  -5.29229963]
1258,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PE,[-33.15120143  -6.80481373]
1259,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PI,[-42.73857052  -5.32803809]
1260,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PR,[-48.35404047 -22.09900079]
1261,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RJ,[-42.32907314 -21.30577148]
1262,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RN,[-34.94548082  -5.74315491]
1263,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RS,[-49.5620039  -27.12147641]
1264,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SC,[-50.37102544 -24.96029169]
1265,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SE,[-36.15076685  -8.73943198]
1266,2860,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna lewini,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Sim,3.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SP,[-45.59026437 -20.52379701]
1267,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,AL,[-35.18553489  -9.199115  ]
1268,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,AP,[-51.87017926   4.05568406]
1269,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,BA,[-43.50022709 -13.57733686]
1270,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,CE,[-39.70753226  -6.61185649]
1271,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,ES,[-39.32399898 -18.96668442]
1272,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,MA,[-44.3348394   -0.13886141]
1273,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,PA,[-56.84498679  -7.02344678]
1274,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,PB,[-34.13821073  -4.4721104 ]
1275,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,PE,[-35.55685757  -6.00804204]
1276,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,PI,[-44.50403983  -7.15486144]
1277,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,RJ,[-43.67504694 -21.25869454]
1278,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,RN,[-36.68069752  -6.25876958]
1279,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,SE,[-36.25733944  -9.81326777]
1280,2861,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna media,Tubarão-martelo-de-aba-curta,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; RJ; RN; SE; SP,SP,[-46.19779733 -22.9066677 ]
1281,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,AL,[-34.54549685  -8.19059837]
1282,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,AP,[-53.04361963   3.07102075]
1283,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,BA,[-37.77850672  -9.18837847]
1284,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,CE,[-39.1757436   -5.81019394]
1285,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,ES,[-40.64511804 -17.99023361]
1286,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,MA,[-44.6791248   -7.46877294]
1287,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PA,[-56.22334276   0.43776729]
1288,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PB,[-37.45232687  -5.47362616]
1289,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PE,[-36.91485355  -6.05723467]
1290,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PI,[-44.57602573  -6.64213583]
1291,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,PR,[-47.65703606 -25.07488588]
1292,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RJ,[-43.35413993 -21.29057497]
1293,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RN,[-38.03888454  -4.79238237]
1294,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,RS,[-55.98986006 -30.29185508]
1295,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SC,[-48.59357367 -27.87601948]
1296,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SE,[-37.5800865   -8.67288405]
1297,2862,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna mokarran,Tubarão-martelo-grande,Em Perigo (EN),EN,Marinho,Extracao Direta:Caça/Pesca; Poluição,Sim,Sim,Não,4.0,Não,AL; AP; BA; CE; ES; MA; PA; PB; PE; PI; PR; RJ; RN; RS; SC; SE; SP,SP,[-47.11097088 -23.79438813]
1298,2863,Fauna,Peixes Marinhos,Sphyrnidae,Sphyrna tiburo,Tubarão-martelo,Criticamente em Perigo (CR),CR,Marinho,Extracao Direta:Caça/Pesca,Sim,Sim,Não,2.0,Não,AL; AP; BA; CE; MA; PA; PB; PE; PI; RN; SE,AL,[-37.25629113  -8.84251933]
